Sample Name,Component Name,Component Group Name,Expected RT,Retention Time Delta (min),Area,Height,Quality
47_CS1-7_t1,oaa.oaa_m2-1,oaa,13.955,0.015485953,19400.76083,4975,0.455036033
47_CS1-7_t1,oaa.oaa_m2-2,oaa,13.955,0.070098245,821256.3085,108935.4145,0
47_CS1-7_t1,oaa.oaa_m3-2,oaa,13.955,0.467808992,389775.2847,44957.23519,0.753205063
47_CS1-7_t1,oaa.oaa_m3-3,oaa,13.955,0.313504809,94979.89309,15428.44006,0.063469012
47_CS1-7_t1,oaa.oaa_m4-3,oaa,13.955,0.018374126,12542.9256,2438.46859,0
48_CS1-8_t1,pyr.pyr_m0-0,pyr,4.553,0.080025482,3256327.041,350746.9727,0
48_CS1-8_t1,pyr.pyr_m1-0,pyr,4.553,0.072494449,268082.9534,27762.97778,0
48_CS1-8_t1,pyr.pyr_m2-0,pyr,4.553,0.07027057,220337.8111,22224.50505,0
48_CS1-8_t1,pyr.pyr_m3-0,pyr,4.553,0.065782761,1862072.846,191703.1364,0.825591114
48_CS1-8_t1,succ.succ_m0-0,succ,13.114,0.061524445,14815269.81,1953469.059,0.947343243
48_CS1-8_t1,succ.succ_m1-1,succ,13.114,0.061606989,1020066.882,140444.0663,0.94672184
48_CS1-8_t1,succ.succ_m2-2,succ,13.114,0.063505677,1267058.078,173787.4788,0.940072054
48_CS1-8_t1,succ.succ_m3-3,succ,13.114,0.065466175,270368.6334,38299.7355,0.956882958
48_CS1-8_t1,succ.succ_m4-4,succ,13.114,0.070281748,53139.76966,7619.414649,0.680637628
48_CS1-8_t1,mal-L.mal-L_m0-0,mal-L,13.646,0.001325372,121437031.3,7245189.117,0
48_CS1-8_t1,mal-L.mal-L_m1-1,mal-L,13.417,0.028543106,50782315.99,3883853.784,1
48_CS1-8_t1,mal-L.mal-L_m2-2,mal-L,13.417,0.025826051,39593290.54,3172675.59,1
48_CS1-8_t1,mal-L.mal-L_m3-3,mal-L,13.417,0.02384057,41966195.16,3350354.226,1
48_CS1-8_t1,mal-L.mal-L_m4-4,mal-L,13.417,0.02401945,2062037.181,171566.169,1
48_CS1-8_t1,akg.akg_m0-0,akg,13.881,0.000643276,3482392.858,660762.5511,1
48_CS1-8_t1,akg.akg_m1-0,akg,13.881,0.00119338,39026.35547,8159.106608,1
48_CS1-8_t1,akg.akg_m1-1,akg,13.881,0.000237884,206958.365,39214.36939,1
48_CS1-8_t1,akg.akg_m2-1,akg,13.881,0.000921133,53029.36577,13898.79383,0.994157844
48_CS1-8_t1,akg.akg_m2-2,akg,13.881,0.018971142,101143.0814,16189.96447,0.863934829
48_CS1-8_t1,akg.akg_m3-2,akg,13.881,0.000957439,5916.558381,1721.784522,0.630058771
48_CS1-8_t1,akg.akg_m3-3,akg,13.881,0.043113114,9395.802078,1675.858838,0.753801273
48_CS1-8_t1,akg.akg_m4-3,akg,13.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,akg.akg_m4-4,akg,13.881,0.030611013,23264.49461,5275.179744,0.714087245
48_CS1-8_t1,akg.akg_m5-4,akg,13.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,acon-C.acon-C_m0-0,acon-C,15.881,0.060733301,132557.0109,40582.61885,0.126363676
48_CS1-8_t1,acon-C.acon-C_m1-0,acon-C,15.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,acon-C.acon-C_m1-1,acon-C,15.881,0.062100671,12200.75833,3896.153846,0.081769226
48_CS1-8_t1,acon-C.acon-C_m2-1,acon-C,15.881,0.066498333,13678.28901,4553.534795,0.437824453
48_CS1-8_t1,acon-C.acon-C_m2-2,acon-C,15.881,0.033815085,45715.72188,12390.83164,0.081951904
48_CS1-8_t1,acon-C.acon-C_m3-2,acon-C,15.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,acon-C.acon-C_m3-3,acon-C,15.881,0.072454443,7280.823458,1409.296889,0.176690282
48_CS1-8_t1,acon-C.acon-C_m4-3,acon-C,15.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,acon-C.acon-C_m4-4,acon-C,15.881,0.408230857,20622.79527,5458.049324,0.061349537
48_CS1-8_t1,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,acon-C.acon-C_m5-5,acon-C,15.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
48_CS1-8_t1,icit.icit_m0-0,icit,15.6,0.038722197,15437758.31,3779159.443,0.227966921
48_CS1-8_t1,icit.icit_m1-0,icit,15.6,0.043083101,520808.4474,83643.12095,0.375226919
48_CS1-8_t1,icit.icit_m1-1,icit,15.6,0.044088153,2208162.817,360664.2903,0.355662308
48_CS1-8_t1,icit.icit_m2-1,icit,15.6,0.082457963,5464436.771,450253.3929,0.655472687
48_CS1-8_t1,icit.icit_m2-2,icit,15.6,0.040375955,3273559.045,577774.2404,0.341993575
48_CS1-8_t1,icit.icit_m3-2,icit,15.6,0.044250949,499770.0455,72598.25017,0.431243201
48_CS1-8_t1,icit.icit_m3-3,icit,15.6,0.043881249,778942.3675,108801.1694,0.427889453
48_CS1-8_t1,icit.icit_m4-3,icit,15.6,0.03976406,213239.7728,35360.35366,0.369517736
48_CS1-8_t1,icit.icit_m4-4,icit,15.6,0.042948019,122189.2494,19439.79585,0.242678454
48_CS1-8_t1,icit.icit_m5-4,icit,15.6,0.054360722,191294.0727,23331.39622,0.468450357
48_CS1-8_t1,icit.icit_m5-5,icit,15.6,0.033547732,52525.2696,8985.942596,0.321581035
48_CS1-8_t1,icit.icit_m6-5,icit,15.6,0.029371218,7839.209067,1454.346054,0.267963815
48_CS1-8_t1,oaa.oaa_m0-0,oaa,13.955,0.03661981,6665998.362,1726800.445,0.4202481
48_CS1-8_t1,oaa.oaa_m1-0,oaa,13.955,0.035928047,91734.18519,24533.33333,0.413367362
48_CS1-8_t1,oaa.oaa_m1-1,oaa,13.955,0.035251711,338772.5406,88875,0.42624072
48_CS1-8_t1,oaa.oaa_m2-1,oaa,13.955,0.036875835,22624.94022,5734.54964,0.500256638
48_CS1-8_t1,oaa.oaa_m2-2,oaa,13.955,0.104914468,918698.6645,116925.3148,0
48_CS1-8_t1,oaa.oaa_m3-2,oaa,13.955,0.391628229,64270.70408,10920.41471,0.113779309
48_CS1-8_t1,oaa.oaa_m3-3,oaa,13.955,0.354632304,142240.6815,20096.8269,0.089612033
48_CS1-8_t1,oaa.oaa_m4-3,oaa,13.955,0.394674745,69072.96293,9586.435889,0.149518149
11_CS1-1_t2,pyr.pyr_m0-0,pyr,4.553,0.051881393,300739.8758,41406.06081,0.600273286
11_CS1-1_t2,pyr.pyr_m1-0,pyr,4.553,0.048483888,16065.43028,2144.388659,0.559541738
11_CS1-1_t2,pyr.pyr_m2-0,pyr,4.553,0.047898688,8677.636051,1129.404235,0.11847407
11_CS1-1_t2,pyr.pyr_m3-0,pyr,4.553,0.043063881,67896.68868,9567.111263,0.730181103
11_CS1-1_t2,succ.succ_m0-0,succ,13.114,0.029335141,25568777.33,3037767.281,0.961420203
11_CS1-1_t2,succ.succ_m1-1,succ,13.114,0.034453277,1709723.097,206329.7175,0.955977793
11_CS1-1_t2,succ.succ_m2-2,succ,13.114,0.037613028,1777609.146,225293.9268,0.953953848
11_CS1-1_t2,succ.succ_m3-3,succ,13.114,0.037595739,117759.5547,14989.60265,0.924852068
11_CS1-1_t2,succ.succ_m4-4,succ,13.114,0.040062683,21935.16708,3021.166667,0.546258216
11_CS1-1_t2,mal-L.mal-L_m0-0,mal-L,13.646,0.072444185,71296761.84,7033321.598,0.551932579
11_CS1-1_t2,mal-L.mal-L_m1-1,mal-L,13.417,0.02480095,30307711.9,3375716.079,0.902104949
11_CS1-1_t2,mal-L.mal-L_m2-2,mal-L,13.417,0.021008846,21655123.17,2501916.839,0.912538871
11_CS1-1_t2,mal-L.mal-L_m3-3,mal-L,13.417,0.021668032,4986037.147,572507.9847,0.911227374
11_CS1-1_t2,mal-L.mal-L_m4-4,mal-L,13.417,0.020437346,516489.6385,52219.63436,1
11_CS1-1_t2,akg.akg_m0-0,akg,13.881,0.008381187,4775357.651,1130363.868,1
11_CS1-1_t2,akg.akg_m1-0,akg,13.881,0.008183068,54308.68975,13532.66491,1
11_CS1-1_t2,akg.akg_m1-1,akg,13.881,0.008132751,293823.6062,65167.02443,1
11_CS1-1_t2,akg.akg_m2-1,akg,13.881,0.006121537,97719.46769,27871.7472,0.993785259
11_CS1-1_t2,akg.akg_m2-2,akg,13.881,0.000533256,155520.4139,27716.60151,1
11_CS1-1_t2,akg.akg_m3-2,akg,13.881,0.008340458,6967.780886,2206.544706,0.771415011
11_CS1-1_t2,akg.akg_m3-3,akg,13.881,0.001377637,8076.916579,2623.070761,0.662009794
11_CS1-1_t2,akg.akg_m4-3,akg,13.881,0.007091433,4426.122245,1134.935245,0.756492197
11_CS1-1_t2,akg.akg_m4-4,akg,13.881,0.031412938,44335.61958,9065.495615,0.738377839
11_CS1-1_t2,akg.akg_m5-4,akg,13.881,N/A,N/A,N/A,N/A
11_CS1-1_t2,acon-C.acon-C_m0-0,acon-C,15.881,0.053625446,169504.0412,49042.15686,0.154625648
11_CS1-1_t2,acon-C.acon-C_m1-0,acon-C,15.881,N/A,N/A,N/A,N/A
11_CS1-1_t2,acon-C.acon-C_m1-1,acon-C,15.881,0.053113038,14623.66135,4021.337411,0.087865181
11_CS1-1_t2,acon-C.acon-C_m2-1,acon-C,15.881,0.055886382,9002.658781,2694.145185,0.387848509
11_CS1-1_t2,acon-C.acon-C_m2-2,acon-C,15.881,0.012114247,45782.27651,12503.1585,0.083062407
11_CS1-1_t2,acon-C.acon-C_m3-2,acon-C,15.881,N/A,N/A,N/A,N/A
11_CS1-1_t2,acon-C.acon-C_m3-3,acon-C,15.881,0.082351481,5110.425487,1313.750936,0.125357508
11_CS1-1_t2,acon-C.acon-C_m4-3,acon-C,15.881,N/A,N/A,N/A,N/A
11_CS1-1_t2,acon-C.acon-C_m4-4,acon-C,15.881,0.028271594,12748.78581,3366.050359,0.038706056
11_CS1-1_t2,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
11_CS1-1_t2,acon-C.acon-C_m5-5,acon-C,15.881,0.487747114,3210.603125,1358.333333,0.053746409
11_CS1-1_t2,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
11_CS1-1_t2,icit.icit_m0-0,icit,15.6,0.041380217,19596844.01,4280281.25,0.290386547
11_CS1-1_t2,icit.icit_m1-0,icit,15.6,0.042293105,605603.0721,83096.88375,0.494664913
11_CS1-1_t2,icit.icit_m1-1,icit,15.6,0.04153861,2250116.92,378736.1934,0.407144822
11_CS1-1_t2,icit.icit_m2-1,icit,15.6,0.045108999,3084747.917,326666.5431,0.584802531
11_CS1-1_t2,icit.icit_m2-2,icit,15.6,0.04158259,2358024.513,436767.0251,0.3603059
11_CS1-1_t2,icit.icit_m3-2,icit,15.6,0.040665522,265992.3233,40848.78991,0.469877679
11_CS1-1_t2,icit.icit_m3-3,icit,15.6,0.04276392,289684.7687,43848.92087,0.433148274
11_CS1-1_t2,icit.icit_m4-3,icit,15.6,0.040670396,135812.1101,21566.51321,0.435510132
11_CS1-1_t2,icit.icit_m4-4,icit,15.6,0.039492901,51968.76216,8243.376235,0.16109709
11_CS1-1_t2,icit.icit_m5-4,icit,15.6,0.039707416,37359.03276,5083.262135,0.422914133
11_CS1-1_t2,icit.icit_m5-5,icit,15.6,0.035662919,9304.634091,1595.454545,0.212480695
11_CS1-1_t2,icit.icit_m6-5,icit,15.6,N/A,N/A,N/A,N/A
11_CS1-1_t2,oaa.oaa_m0-0,oaa,13.955,0.031188326,13084717.77,3544873.37,0.45971661
11_CS1-1_t2,oaa.oaa_m1-0,oaa,13.955,0.030411691,271957.3476,78942.85714,0.500950608
11_CS1-1_t2,oaa.oaa_m1-1,oaa,13.955,0.032384707,744926.1814,201351.856,0.498406123
11_CS1-1_t2,oaa.oaa_m2-1,oaa,13.955,0.034372446,76753.81339,22909.57325,0.713017931
11_CS1-1_t2,oaa.oaa_m2-2,oaa,13.955,0.05052871,824582.8611,116119.2572,0
11_CS1-1_t2,oaa.oaa_m3-2,oaa,13.955,0.035981396,7816.122416,2056.590977,0.019787242
11_CS1-1_t2,oaa.oaa_m3-3,oaa,13.955,0.079089004,53232.50783,5519.717276,0.048542512
11_CS1-1_t2,oaa.oaa_m4-3,oaa,13.955,0.04715654,24708.65533,3490.581001,0
12_CS1-2_t2,pyr.pyr_m0-0,pyr,4.553,0.019385656,509815.2702,80169.14277,0.686533184
12_CS1-2_t2,pyr.pyr_m1-0,pyr,4.553,0.018637952,27055.97304,4176.039266,0.673382768
12_CS1-2_t2,pyr.pyr_m2-0,pyr,4.553,0.0142318,16229.96633,2440.172117,0.180504603
12_CS1-2_t2,pyr.pyr_m3-0,pyr,4.553,0.013211477,130531.2239,20134.99197,0.83112562
12_CS1-2_t2,succ.succ_m0-0,succ,13.114,0.003547166,19613872.42,2518297.495,0.93704892
12_CS1-2_t2,succ.succ_m1-1,succ,13.114,0.007092347,1340584.361,178566.554,0.938553345
12_CS1-2_t2,succ.succ_m2-2,succ,13.114,0.008929916,1315260.917,166194.6935,0.936908369
12_CS1-2_t2,succ.succ_m3-3,succ,13.114,0.009706904,83853.98135,11863.70874,0.883911359
12_CS1-2_t2,succ.succ_m4-4,succ,13.114,0.016696219,18015.91595,2523.334405,0.426182008
12_CS1-2_t2,mal-L.mal-L_m0-0,mal-L,13.646,0.003496267,127046258.7,7065432.689,0
12_CS1-2_t2,mal-L.mal-L_m1-1,mal-L,13.417,0.051473578,34730496.15,3339531.64,1
12_CS1-2_t2,mal-L.mal-L_m2-2,mal-L,13.417,0.051115154,23822743.44,2383414.123,1
12_CS1-2_t2,mal-L.mal-L_m3-3,mal-L,13.417,0.047970651,5671912.854,593531.5268,1
12_CS1-2_t2,mal-L.mal-L_m4-4,mal-L,13.417,0.048664951,520622.1866,52880.10159,1
12_CS1-2_t2,akg.akg_m0-0,akg,13.881,0.006779986,4936402.422,1373925.426,1
12_CS1-2_t2,akg.akg_m1-0,akg,13.881,0.007963254,62874.1535,16590.9995,0.991192121
12_CS1-2_t2,akg.akg_m1-1,akg,13.881,0.006589888,299730.8736,75424.94365,1
12_CS1-2_t2,akg.akg_m2-1,akg,13.881,0.006144825,141473.5238,43291.89749,0.996499912
12_CS1-2_t2,akg.akg_m2-2,akg,13.881,0.002347347,227397.1181,37299.08222,1
12_CS1-2_t2,akg.akg_m3-2,akg,13.881,0.003637124,11643.33687,3300.476967,0.808289709
12_CS1-2_t2,akg.akg_m3-3,akg,13.881,0.00223491,15259.30341,2579.491363,0.850567277
12_CS1-2_t2,akg.akg_m4-3,akg,13.881,0.005328841,4740.823269,1598.205128,0.710533392
12_CS1-2_t2,akg.akg_m4-4,akg,13.881,0.026124007,34031.96133,6239.950571,0.600501617
12_CS1-2_t2,akg.akg_m5-4,akg,13.881,N/A,N/A,N/A,N/A
12_CS1-2_t2,acon-C.acon-C_m0-0,acon-C,15.881,0.059632282,200063.1436,64822.54902,0.178775849
12_CS1-2_t2,acon-C.acon-C_m1-0,acon-C,15.881,0.060954553,3106.167127,1169.333548,0.121497243
12_CS1-2_t2,acon-C.acon-C_m1-1,acon-C,15.881,0.057011923,16891.8878,4485.317233,0.089744015
12_CS1-2_t2,acon-C.acon-C_m2-1,acon-C,15.881,0.059692801,13157.30278,3768.888889,0.449116526
12_CS1-2_t2,acon-C.acon-C_m2-2,acon-C,15.881,0.021548074,36388.63235,11209.96988,0.064734361
12_CS1-2_t2,acon-C.acon-C_m3-2,acon-C,15.881,N/A,N/A,N/A,N/A
12_CS1-2_t2,acon-C.acon-C_m3-3,acon-C,15.881,0.074139647,4524.820602,1382.185118,0.102736255
12_CS1-2_t2,acon-C.acon-C_m4-3,acon-C,15.881,N/A,N/A,N/A,N/A
12_CS1-2_t2,acon-C.acon-C_m4-4,acon-C,15.881,0.008637568,15098.57083,4263.888889,0.043398159
12_CS1-2_t2,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
12_CS1-2_t2,acon-C.acon-C_m5-5,acon-C,15.881,0.47167062,4633.669444,1443.055556,0.078483805
12_CS1-2_t2,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
12_CS1-2_t2,icit.icit_m0-0,icit,15.6,0.04486011,30796799.94,6703133.277,0.342629813
12_CS1-2_t2,icit.icit_m1-0,icit,15.6,0.049030244,982410.8572,149719.6364,0.54753792
12_CS1-2_t2,icit.icit_m1-1,icit,15.6,0.045316571,3938007.615,668165.8292,0.487604273
12_CS1-2_t2,icit.icit_m2-1,icit,15.6,0.05080147,4796401.104,594834.0079,0.620881564
12_CS1-2_t2,icit.icit_m2-2,icit,15.6,0.044725031,4772779.704,810460.901,0.497552936
12_CS1-2_t2,icit.icit_m3-2,icit,15.6,0.042293299,493391.798,84207.93806,0.574916768
12_CS1-2_t2,icit.icit_m3-3,icit,15.6,0.043024743,564758.1989,89658.30889,0.534514465
12_CS1-2_t2,icit.icit_m4-3,icit,15.6,0.042060645,223978.0615,39817.48208,0.497084798
12_CS1-2_t2,icit.icit_m4-4,icit,15.6,0.043104605,110529.1762,18129.01087,0.343852963
12_CS1-2_t2,icit.icit_m5-4,icit,15.6,0.042814879,74212.8947,8999.16977,0.604603678
12_CS1-2_t2,icit.icit_m5-5,icit,15.6,0.036505544,17384.81824,3070.982269,0.309024155
12_CS1-2_t2,icit.icit_m6-5,icit,15.6,N/A,N/A,N/A,N/A
12_CS1-2_t2,oaa.oaa_m0-0,oaa,13.955,0.032450947,12284575.55,3447042.24,0.394241657
12_CS1-2_t2,oaa.oaa_m1-0,oaa,13.955,0.03445249,227697.6131,63187.20024,0.398747967
12_CS1-2_t2,oaa.oaa_m1-1,oaa,13.955,0.034992444,710583.7603,208245.1383,0.433501157
12_CS1-2_t2,oaa.oaa_m2-1,oaa,13.955,0.034403873,66882.44086,18053.59676,0.674888847
12_CS1-2_t2,oaa.oaa_m2-2,oaa,13.955,0.096941701,1125390.475,122157.0654,0.05085886
12_CS1-2_t2,oaa.oaa_m3-2,oaa,13.955,0.035922484,11838.27989,3080.977503,0.030196668
12_CS1-2_t2,oaa.oaa_m3-3,oaa,13.955,0.345582402,84374.5053,12548.89332,0.080649426
12_CS1-2_t2,oaa.oaa_m4-3,oaa,13.955,0.319901348,22490.88661,3477.516579,0.066131759
13_CS1-3_t2,pyr.pyr_m0-0,pyr,4.553,0.043077851,423879.7859,65245.90255,0.671740737
13_CS1-3_t2,pyr.pyr_m1-0,pyr,4.553,0.040576394,24945.40039,3838.910981,0.677542748
13_CS1-3_t2,pyr.pyr_m2-0,pyr,4.553,0.041985532,15441.11727,2289.510618,0.180124287
13_CS1-3_t2,pyr.pyr_m3-0,pyr,4.553,0.036742825,120522.2672,19158.41264,0.815227882
13_CS1-3_t2,succ.succ_m0-0,succ,13.114,0.019410492,18416993.3,2471450.768,0.89966053
13_CS1-3_t2,succ.succ_m1-1,succ,13.114,0.015779019,1218794.762,161537.4177,0.906435316
13_CS1-3_t2,succ.succ_m2-2,succ,13.114,0.014750794,1277297.681,175376.8164,0.884991464
13_CS1-3_t2,succ.succ_m3-3,succ,13.114,0.012201944,87238.45877,11750.16538,0.90103456
13_CS1-3_t2,succ.succ_m4-4,succ,13.114,0.007968194,19614.11133,2830.681873,0
13_CS1-3_t2,mal-L.mal-L_m0-0,mal-L,13.646,0.017867264,114017529.4,7245221.358,0
13_CS1-3_t2,mal-L.mal-L_m1-1,mal-L,13.417,0.094907418,35260647.48,3558307.572,1
13_CS1-3_t2,mal-L.mal-L_m2-2,mal-L,13.417,0.093747598,25435178.13,2590194.223,1
13_CS1-3_t2,mal-L.mal-L_m3-3,mal-L,13.417,0.092058428,5817376.644,621105.9615,1
13_CS1-3_t2,mal-L.mal-L_m4-4,mal-L,13.417,0.089233143,518161.9202,55405.46588,1
13_CS1-3_t2,akg.akg_m0-0,akg,13.881,0.038865225,5610522.57,1513218.823,1
13_CS1-3_t2,akg.akg_m1-0,akg,13.881,0.039320908,69085.0869,19783.32571,0.969851554
13_CS1-3_t2,akg.akg_m1-1,akg,13.881,0.03780074,331835.8208,85936.53864,1
13_CS1-3_t2,akg.akg_m2-1,akg,13.881,0.035860091,157684.182,48494.71761,1
13_CS1-3_t2,akg.akg_m2-2,akg,13.881,0.033641635,220822.439,40235.56511,1
13_CS1-3_t2,akg.akg_m3-2,akg,13.881,0.034334304,12812.55365,3823.110396,0.911515896
13_CS1-3_t2,akg.akg_m3-3,akg,13.881,0.029707266,17616.7091,3275.532172,0.837140747
13_CS1-3_t2,akg.akg_m4-3,akg,13.881,0.03363706,4813.364333,1540.666667,0.682139416
13_CS1-3_t2,akg.akg_m4-4,akg,13.881,0.063391903,37647.41161,7724.945595,0.804185642
13_CS1-3_t2,akg.akg_m5-4,akg,13.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,acon-C.acon-C_m0-0,acon-C,15.881,0.03641115,136675.1467,41462.22222,0.134741174
13_CS1-3_t2,acon-C.acon-C_m1-0,acon-C,15.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,acon-C.acon-C_m1-1,acon-C,15.881,0.030952438,13742.03451,3648.38752,0.08404672
13_CS1-3_t2,acon-C.acon-C_m2-1,acon-C,15.881,0.036999205,11279.10401,3635.56721,0.355812187
13_CS1-3_t2,acon-C.acon-C_m2-2,acon-C,15.881,0.00841481,41467.464,10773.30771,0.075761482
13_CS1-3_t2,acon-C.acon-C_m3-2,acon-C,15.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,acon-C.acon-C_m3-3,acon-C,15.881,0.0454383,4542.342213,1324.059703,0.087574042
13_CS1-3_t2,acon-C.acon-C_m4-3,acon-C,15.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,acon-C.acon-C_m4-4,acon-C,15.881,0.49930658,36343.18282,9679.939081,0.120963177
13_CS1-3_t2,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,acon-C.acon-C_m5-5,acon-C,15.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
13_CS1-3_t2,icit.icit_m0-0,icit,15.6,0.057300804,30791131.98,6551903.719,0.39840447
13_CS1-3_t2,icit.icit_m1-0,icit,15.6,0.05573344,815804.1089,138613.6484,0.530296018
13_CS1-3_t2,icit.icit_m1-1,icit,15.6,0.054224343,3422374.732,618557.4038,0.485469906
13_CS1-3_t2,icit.icit_m2-1,icit,15.6,0.058072978,4497169.888,561320.1362,0.628269402
13_CS1-3_t2,icit.icit_m2-2,icit,15.6,0.051203764,3845004.178,762378.4727,0.437919852
13_CS1-3_t2,icit.icit_m3-2,icit,15.6,0.04996144,410127.225,74262.79458,0.522573597
13_CS1-3_t2,icit.icit_m3-3,icit,15.6,0.053655384,475853.8794,79379.08326,0.522562481
13_CS1-3_t2,icit.icit_m4-3,icit,15.6,0.053565491,205192.7758,37433.27778,0.484834938
13_CS1-3_t2,icit.icit_m4-4,icit,15.6,0.049425819,103590.1041,18681.29238,0.345186562
13_CS1-3_t2,icit.icit_m5-4,icit,15.6,0.053346457,59560.82853,8503.240068,0.530972593
13_CS1-3_t2,icit.icit_m5-5,icit,15.6,0.051184342,20086.20345,3101.411923,0.345934666
13_CS1-3_t2,icit.icit_m6-5,icit,15.6,N/A,N/A,N/A,N/A
13_CS1-3_t2,oaa.oaa_m0-0,oaa,13.955,0.002884619,11801700.22,3378807.196,0.429950895
13_CS1-3_t2,oaa.oaa_m1-0,oaa,13.955,0.005185586,222392.0982,66665.77505,0.430372548
13_CS1-3_t2,oaa.oaa_m1-1,oaa,13.955,0.005132731,669477.8511,201369.5982,0.457643821
13_CS1-3_t2,oaa.oaa_m2-1,oaa,13.955,0.006313394,66581.9549,19756.86275,0.649750938
13_CS1-3_t2,oaa.oaa_m2-2,oaa,13.955,0.057570801,897206.7756,104604.0657,0
13_CS1-3_t2,oaa.oaa_m3-2,oaa,13.955,0.001601396,7594.054167,2152.777778,0.01927175
13_CS1-3_t2,oaa.oaa_m3-3,oaa,13.955,0.113097692,55649.38438,6454.892382,0.050622135
13_CS1-3_t2,oaa.oaa_m4-3,oaa,13.955,0.007761059,5504.893182,1636.363636,0.015033798
14_CS1-4_t2,pyr.pyr_m0-0,pyr,4.553,0.036236999,458371.3173,69085.29712,0.691130496
14_CS1-4_t2,pyr.pyr_m1-0,pyr,4.553,0.035091657,24794.68649,3853.027595,0.666986408
14_CS1-4_t2,pyr.pyr_m2-0,pyr,4.553,0.031915752,16853.75287,2617.334897,0.202112565
14_CS1-4_t2,pyr.pyr_m3-0,pyr,4.553,0.030028334,133779.6447,20958.97531,0.823200295
14_CS1-4_t2,succ.succ_m0-0,succ,13.114,0.018637616,19596968.1,2626456.537,0.950031465
14_CS1-4_t2,succ.succ_m1-1,succ,13.114,0.020897541,1293831.983,174460.2771,0.958799064
14_CS1-4_t2,succ.succ_m2-2,succ,13.114,0.024842276,1357716.711,181881.3554,0.942161527
14_CS1-4_t2,succ.succ_m3-3,succ,13.114,0.026589802,87399.32426,12111.7463,0.9024738
14_CS1-4_t2,succ.succ_m4-4,succ,13.114,0.037998669,20538.48049,2630.249272,0.44667892
14_CS1-4_t2,mal-L.mal-L_m0-0,mal-L,13.646,0.007438326,115261157.8,7205053.298,0
14_CS1-4_t2,mal-L.mal-L_m1-1,mal-L,13.417,0.074575043,36784559.35,3574335.477,1
14_CS1-4_t2,mal-L.mal-L_m2-2,mal-L,13.417,0.074320996,25590450.06,2592286.209,1
14_CS1-4_t2,mal-L.mal-L_m3-3,mal-L,13.417,0.072842184,5980673.559,619654.3555,1
14_CS1-4_t2,mal-L.mal-L_m4-4,mal-L,13.417,0.072364561,516137.9175,52717.47963,1
14_CS1-4_t2,akg.akg_m0-0,akg,13.881,0.015943621,6440958.24,1584446.203,1
14_CS1-4_t2,akg.akg_m1-0,akg,13.881,0.014430866,75148.96495,19374.90763,1
14_CS1-4_t2,akg.akg_m1-1,akg,13.881,0.015614705,369470.5804,93878.07767,1
14_CS1-4_t2,akg.akg_m2-1,akg,13.881,0.013232664,167144.8639,48434.25826,0.999617094
14_CS1-4_t2,akg.akg_m2-2,akg,13.881,0.012144732,185659.8548,37925.14602,1
14_CS1-4_t2,akg.akg_m3-2,akg,13.881,0.010694357,13722.16499,4155.833333,0.824530127
14_CS1-4_t2,akg.akg_m3-3,akg,13.881,0.009628747,9684.256094,2985.62265,0.63926842
14_CS1-4_t2,akg.akg_m4-3,akg,13.881,0.010345877,8557.557842,1794.264653,0.990869952
14_CS1-4_t2,akg.akg_m4-4,akg,13.881,0.038710346,35998.82378,7436.11754,0.57582025
14_CS1-4_t2,akg.akg_m5-4,akg,13.881,N/A,N/A,N/A,N/A
14_CS1-4_t2,acon-C.acon-C_m0-0,acon-C,15.881,0.058720871,199989.1527,63445.09803,0.177265518
14_CS1-4_t2,acon-C.acon-C_m1-0,acon-C,15.881,N/A,N/A,N/A,N/A
14_CS1-4_t2,acon-C.acon-C_m1-1,acon-C,15.881,0.059766416,13569.30897,4761.538462,0.072515733
14_CS1-4_t2,acon-C.acon-C_m2-1,acon-C,15.881,0.055933455,12734.48438,3731.773011,0.387576881
14_CS1-4_t2,acon-C.acon-C_m2-2,acon-C,15.881,0.020028695,41091.8023,10096.97582,0.078265579
14_CS1-4_t2,acon-C.acon-C_m3-2,acon-C,15.881,N/A,N/A,N/A,N/A
