Gene	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S1	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S2	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S3	S40	S41	S42	S43	S4	S5	S6	S7	S8	S9
Tll2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tln1	8.247104	5.955744999999999	4.943047	5.333622	8.513359	5.8306	7.695514	6.1098550000000005	5.948414	4.94568	6.0289410000000005	7.1661410000000005	6.620191	8.303403999999999	6.952137	6.482238	7.517297999999999	4.08436	4.262315	8.142823	8.460392	8.914433	3.9173489999999997	6.2067440000000005	8.438807	8.213001	7.4045380000000005	4.819062000000001	7.320697999999999	7.093447	6.345092	6.512695	6.852157000000001	5.375742	5.374582	7.315813	6.035262	7.515302	5.498913	7.218903999999999	8.024307	9.888264	7.345269999999999
Tln2	2.304578	0.9825889999999999	0.562591	1.489727	2.209041	2.0599819999999998	2.614242	3.014888	1.2376610000000001	2.629623	1.588122	4.908227	3.413994	0.812575	1.823348	2.711532	4.424125	3.073491	1.0647280000000001	2.955	4.512144999999999	2.081416	2.320194	4.696773	5.362171	1.7782799999999999	2.826813	1.7812990000000002	2.409385	3.387221	0.9443540000000001	1.833908	2.285177	2.667267	2.589991	3.3785550000000004	4.001142	1.993482	2.302514	1.454443	1.489481	1.49984	3.3167709999999997
Tlnrd1	11.057714	5.593093	5.611867	33.867226	34.641308	13.214947	14.541205	11.361116	16.986532	14.754259	36.437302	13.708623000000001	4.8608199999999995	37.810210999999995	23.774319000000002	10.191414	8.079684	9.634322000000001	17.353932999999998	23.148878	18.143085	15.955048000000001	10.101953	14.305434	6.789667	48.159985	19.862234	12.127031	17.106779	14.895559	41.795120000000004	19.673416	21.000639000000003	19.553415	17.540117000000002	14.898735999999998	15.860729999999998	11.219964	10.171885000000001	8.962525999999999	34.793048999999996	18.823627	15.960389000000001
Tlr1	0.0	0.0	0.0	0.31150300000000003	0.23896900000000001	0.23560799999999998	0.244194	0.43532	0.0	0.308562	0.166053	0.6667850000000001	0.0	0.0	0.0	0.312956	0.0	1.366231	0.29106	0.0	0.70957	0.143423	0.245405	1.208796	1.0243149999999999	0.0	0.157091	0.44491400000000003	0.614406	1.200488	0.217848	0.108964	0.255804	0.11934600000000001	0.692714	0.940831	0.921064	0.396444	0.355109	0.650382	0.070751	0.0	0.197026
Tlr10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026479000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tlr2	8.000173	2.071893	2.021319	2.299748	7.051259	13.407229999999998	11.704375	7.270213	1.331733	1.410236	3.265951	6.076904	5.571038	1.925136	2.5621240000000003	6.91668	4.355972	8.13883	0.93234	2.0168009999999996	3.200383	5.2558739999999995	4.851801	8.723298	11.677107000000001	2.433707	1.464226	2.330726	7.336825999999999	11.917356	0.874289	1.50542	20.848429	2.790677	5.708863	9.267296	16.817078	10.130134	3.9028129999999996	4.549607	3.4830970000000003	4.7734	17.339706
Tlr3	0.785675	0.369503	0.427227	0.9696879999999999	1.924555	0.556458	1.291067	0.988138	0.0	0.285893	1.08046	0.9571559999999999	0.13486900000000002	0.173403	0.17266099999999998	0.193462	0.0	0.414303	0.0	0.175312	0.419652	0.0	0.262917	0.0	0.0	0.469642	0.0	0.063195	1.349378	0.677765	0.0	0.33065100000000003	2.117552	0.680241	0.911198	1.075275	1.030967	1.0140280000000002	1.163376	1.283819	2.124115	0.275194	2.517421
Tlr4	7.158678999999999	5.155818	6.4310540000000005	2.8371619999999997	4.992991	5.929385	7.2556259999999995	6.198671	2.769739	3.453299	3.6487160000000003	5.393459	2.4746029999999997	3.64828	3.8497559999999997	3.447998	2.78512	4.113062	1.86765	3.212776	4.737557	3.0844840000000002	2.8100389999999997	3.61493	3.677953	3.735866	2.095124	2.2871509999999997	5.873182	9.869809	2.211794	3.365365	8.455655	3.366171	5.39204	8.312572	8.069274	8.667291	8.746561999999999	10.635336	4.78008	2.693723	10.136535
Tlr5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tlr6	0.46566	0.22696	0.31740100000000004	0.597019	0.674074	0.786199	0.969608	1.0743129999999999	0.0	0.780289	0.23311500000000002	1.6468909999999999	1.241534	0.235869	0.351377	0.157652	0.8416899999999999	1.009898	0.0	0.28514	1.190619	0.379513	1.19395	0.718021	1.059138	0.5860350000000001	0.5750430000000001	0.5720350000000001	1.439198	1.239341	0.643126	0.311666	0.454683	0.21990700000000002	0.794135	0.11774200000000001	1.5887360000000001	0.5563779999999999	0.14044	0.327807	0.496939	0.392525	0.8212
Tlr7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tlr8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tlr9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tlx1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tm2d1	34.871696	14.590470999999999	12.051423	38.285323999999996	39.876197999999995	41.251247	30.198193	15.235728	0.0	22.839302	36.911274	27.834446000000003	6.205403	35.994896000000004	26.777634000000003	18.865793	3.6044959999999997	25.151016000000002	18.03689	22.223034	24.742393	24.214693	22.237001	20.731415	16.158929999999998	31.194716999999997	16.78772	26.448864	31.549017	28.966387	31.062829999999998	22.423582	46.255249	31.712612	32.01865	23.551584	24.560402	37.140778000000005	13.194707999999999	9.383733	46.870373	24.75198	50.110271000000004
Tm2d2	111.42712399999999	109.634277	95.390495	89.783928	82.141037	106.97251899999999	107.67163799999999	89.917183	91.12326	85.56031	97.217735	106.452293	97.159775	86.295868	98.645493	112.324348	89.54866	106.380501	121.69191000000001	88.514267	79.84477199999999	64.569092	102.645943	92.130241	100.356995	97.768784	108.356445	83.880836	92.826408	101.568848	111.025085	104.232712	106.17421000000002	93.68283100000001	106.399979	106.14601100000002	105.303513	108.04881999999999	86.856865	96.494339	96.539726	54.410149	111.57817800000001
Tm2d3	112.203873	73.013809	76.39475300000001	70.181282	85.61635600000001	116.817085	113.53428600000001	69.643776	37.931557	116.151657	64.735161	123.253151	90.37026999999999	88.887825	102.543633	129.41451999999998	62.237083	109.587029	81.353844	80.031883	96.981102	48.668941	135.73109399999998	105.85862	105.27938799999998	72.91310899999999	90.190186	110.36604299999999	106.213127	105.102989	93.727783	81.625008	98.256447	98.595192	111.38838200000001	100.241516	107.62171200000002	108.61301399999999	70.510963	51.787334	66.466782	60.938297	101.42965699999999
Tm4sf1	4.360343	3.790549	2.5169900000000003	3.686121	4.1064110000000005	4.950255	8.215931	3.927856	1.493637	3.657354	4.4152260000000005	5.633496	1.3265870000000002	5.495036	6.784321	4.260255	1.614822	5.047598000000001	4.4446129999999995	4.489169	4.3733889999999995	2.6748119999999997	2.8647240000000003	7.352482000000001	4.921035	6.012722	5.99125	4.278353	3.684684	6.902812	4.777019	5.966813	5.272707	2.953546	3.077446	7.946791	5.452276	4.495083	7.620214	4.007901	3.537161	1.8772360000000001	3.760731
Tm4sf19	0.0	0.0	0.0	0.110456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tm4sf20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tm4sf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tm4sf5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tm6sf1	0.0	0.282607	0.0	0.24139499999999997	0.209144	0.0	0.0	0.0	0.47498199999999996	0.0	0.157452	0.290323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.528524	0.506892	0.0	0.0	0.0	0.0	0.5111640000000001	0.0	0.367597	0.318533	0.0	0.0	0.452661	0.0	0.551447	0.25823	0.0	0.49790200000000007	0.0	0.0	0.0	0.278033	0.255963	0.682262
Tm6sf2	1.3722809999999999	0.413383	0.536399	0.266148	0.37622	1.663401	1.2732370000000002	0.841146	0.0	0.8049109999999999	0.112044	0.917674	1.991789	0.840093	0.0	2.490987	2.5927569999999998	3.613797	0.0	0.348156	0.826984	0.0	1.421484	3.6875419999999997	5.48654	0.0	0.0	0.5763510000000001	1.009739	5.754856	0.18271600000000002	0.47266099999999994	0.32814	0.978843	0.0	0.511127	4.177688	0.48976000000000003	0.0	0.0	0.7481770000000001	0.834895	1.778837
Tm7sf2	1.181616	0.375792	0.862152	0.554193	0.83188	0.296159	1.017455	0.0	0.0	1.242314	0.8536549999999999	0.317548	0.0	1.230777	0.484842	0.6643600000000001	0.0	0.0	0.0	0.757333	1.105918	0.275441	0.517042	0.0	0.0	0.474315	0.374106	0.588232	0.0	0.0	0.734301	0.0	0.0	0.715625	0.0	0.0	0.388573	0.668244	0.316021	0.0	1.7383400000000002	0.0	0.13209200000000001
Tm7sf3	4.643419000000001	10.891436	12.240618	2.498938	4.151467	3.6271699999999996	4.008556	8.296948	1.237801	6.397244000000001	4.387325	7.406102000000001	2.662982	3.5103199999999997	5.361578	7.0621529999999995	2.999283	4.6570599999999995	3.112501	3.271616	6.929366	4.336062	4.733418	3.825936	6.036341999999999	4.0879129999999995	3.6923589999999997	7.109495	9.20962	5.919974	3.900759	3.239017	4.400809	4.592657	5.187151	6.427974	6.473807	7.398906	7.34777	12.789607	3.866993	3.794022	6.2719190000000005
Tm9sf1	28.482031	25.336805	22.459547	18.281466	26.345819	29.274697999999997	36.588985	30.915705	10.571621	24.210241	22.12229	31.699066	12.461928	18.285885	22.42234	20.101856	10.001127	13.46535	11.557292	18.474434	28.534167999999998	13.855557999999998	21.06167	20.903866	20.978579	22.267035	16.516899	18.608093	28.147957	38.26321	18.72014	15.727568	35.950848	7.4535789999999995	25.424089000000002	30.463245	30.502958000000003	24.178417	8.461324000000001	25.013071	25.760877999999998	9.550189999999999	33.432064000000004
Tm9sf2	102.30234499999999	122.717606	115.15306899999999	85.412834	91.726173	98.341537	108.640472	132.860916	32.340443	76.13138599999999	96.713966	86.46462199999999	90.53272199999999	100.629913	82.439468	72.332397	65.307236	104.01773100000001	38.291702	77.608627	90.45931999999999	39.552032000000004	74.68010699999999	108.722946	125.33096299999998	91.58174100000001	60.176086	61.390785	88.22305300000001	130.161728	77.532318	72.874039	105.786751	89.658424	83.680847	99.573738	134.990936	111.209953	158.201279	161.11279299999998	105.09439099999999	48.001647999999996	99.460594
Tm9sf3	193.52304099999998	199.146072	184.514587	184.099457	193.120941	216.841858	188.160278	205.859039	70.028847	163.51413	199.848816	158.666885	157.429688	175.76286299999998	136.025421	151.79968300000002	164.606247	169.363373	98.33309200000001	153.00256299999998	194.85849	109.16426100000001	161.452042	202.61409	227.72907999999998	144.87304699999999	116.867081	142.37043799999998	166.301544	179.300842	129.823822	140.579681	249.198654	197.771454	168.23727399999999	146.036911	238.94281	211.583542	274.018463	232.209549	226.70873999999998	88.010361	218.36402900000002
Tm9sf4	8.950632	8.675833	5.212389	4.6500129999999995	4.666576999999999	6.677602	6.875576	10.774875	1.010993	9.685736	5.79128	9.873075	4.264792	4.703553	4.652699	3.0487349999999998	2.621426	9.193491	5.657598999999999	5.908748999999999	6.191573	3.314482	4.357819999999999	14.764013	6.233546	7.446524	3.186999	2.9660509999999998	13.194354999999998	19.029884	1.7396169999999997	4.379096	9.673978	3.71601	9.314202	14.745739000000002	17.627502	10.738486	12.214547	12.08913	7.034546000000001	9.596857	10.608139
Tma16	148.958603	241.979492	252.12039199999998	392.88131699999997	317.04162599999995	159.394653	138.155502	239.399734	182.42756699999998	279.591248	406.399231	221.882462	152.707031	483.287415	350.29837000000003	265.24850499999997	87.718369	210.64164700000003	232.965836	300.668762	276.383759	224.787048	209.91426099999998	156.689377	150.29489099999998	361.3526	256.528717	324.342438	222.262283	179.622345	366.802307	337.130035	189.006729	402.624237	311.914154	213.223495	203.311569	169.502441	307.190338	268.138	394.11947599999996	244.861069	167.126648
Tma7	27.359240000000003	41.548241	64.41640500000001	69.82576800000001	51.352207	71.754425	53.713066000000005	44.691368	2.709236	84.997803	81.88974	65.140549	25.106189999999998	56.195877	64.252586	40.14727	9.061321000000001	56.67811999999999	5.706784	29.434307	61.367287	3.036476	52.866446999999994	35.686066	29.607637	63.966044999999994	26.723197999999996	56.76073100000001	60.643997	74.700188	78.784363	34.731846000000004	76.423286	119.61225900000001	103.272171	65.100838	74.910416	34.817378999999995	82.267715	77.113434	68.57328000000001	18.337049	68.2864
Tmbim1	136.716614	83.155304	80.87769300000001	28.558090000000004	41.905563	90.081726	169.403168	104.57220500000001	10.403236999999999	56.371529	27.717045000000002	123.436058	70.870186	27.187626	26.878971000000003	96.147552	55.650985999999996	143.992905	10.559508000000001	27.303059	70.647064	9.139296	90.53685	112.94421399999999	113.735832	26.542126	25.861565	43.3713	142.77298000000002	181.321899	22.119162	16.662643	110.418503	63.805492	114.890244	162.342896	174.373398	132.626129	97.06596400000001	99.422318	29.485477000000003	23.3979	105.37551100000002
Tmbim4	63.891792	71.62931800000001	67.300285	26.483877000000003	29.782278	51.375931	59.190830000000005	66.67012	7.387347999999999	45.518089	23.192415	57.620022	33.219784000000004	27.216909	22.255522	49.07375	14.937335999999998	68.298546	9.989574000000001	22.281633	38.76408	19.245055999999998	53.47419	49.532604	49.237061	24.447506	21.823420000000002	49.544841999999996	60.014720999999994	65.266876	31.59903	24.299953	55.550774	45.811367	50.652325	62.281929000000005	63.964676000000004	54.085651	69.876587	52.476836999999996	30.248123	14.538295000000002	44.481590000000004
Tmbim6	1420.926025	2411.262939	2649.172607	491.97720300000003	559.2947389999999	817.689209	1107.675415	1618.102661	528.372131	664.1522219999999	444.224609	991.8587650000001	1810.512695	418.066254	585.097046	1016.596985	1349.534302	1640.385376	511.59332300000005	592.29895	589.907959	339.625854	1029.532349	1189.662476	1550.571167	488.67037999999997	662.0196530000001	611.526672	871.0614009999999	1313.104858	568.405701	584.292053	787.695435	605.0759889999999	781.827576	1364.364624	1365.4741210000002	1213.418945	1754.4739989999998	1992.076904	455.42239400000005	512.003357	765.9851679999999
Tmbim7p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.311754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47530200000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07104099999999999	0.0	0.0	0.0	0.0	0.0	0.18200999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.081557	0.10469500000000001	0.043023	0.0	0.098207	0.0	0.0	0.168709	0.7025319999999999	0.0	0.0	0.0	0.0	0.0	0.0
Tmc2	0.191483	0.0	0.0	0.30542199999999997	0.333518	0.383477	0.13334200000000002	1.1987889999999999	0.15214	0.440547	0.135908	0.369798	0.15195799999999998	0.330964	0.29890300000000003	0.45212700000000006	0.0	0.117164	0.275328	0.538825	0.9798379999999999	0.0	0.56696	0.7683	0.079356	0.103203	0.21937600000000002	0.110069	0.7540899999999999	1.034461	0.14530099999999999	0.053103	0.383859	0.39579899999999996	0.627026	0.524784	1.859321	0.28394899999999995	0.5069140000000001	0.14815699999999998	0.321103	0.060463	0.331527
Tmc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmc4	29.717632000000002	24.183868	27.375092	33.048092	36.240466999999995	44.479023	32.280968	40.833664	41.470993	124.030098	31.945491999999998	61.551247	36.664124	58.706699	70.35764300000001	83.77310200000001	35.182056	40.035759000000006	49.369724	72.904617	101.20121800000001	17.730303	55.387985	46.6091	44.567017	92.678474	77.70395699999999	100.23317	81.92321	47.781105	91.562691	58.409054000000005	36.411888	108.364899	69.004143	57.529357999999995	42.324902	27.325342	23.384214	26.092160999999997	38.715694	36.843643	35.228352
Tmc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmc6	12.129377	5.544065	5.043521	12.558479	16.941092	13.527057999999998	14.268706	7.547986	15.041688	12.815294999999999	11.30503	20.178214999999998	7.444961	13.340027	12.974134	16.356131	6.056801	11.438953999999999	14.416917000000002	15.410185999999998	19.830810999999997	18.765144	10.990744	10.285681	8.520463000000001	13.393501	21.658979000000002	14.97698	17.479789999999998	9.476009	11.635986	13.670876999999999	13.727663	13.570352999999999	15.068385999999999	9.905096	7.058636	11.465292	4.374944	4.573575	12.739375	15.562807999999999	15.836141
Tmc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmc8	3.166107	0.517767	1.217927	4.564851999999999	7.487005	1.287168	1.7630689999999998	1.836	7.033041000000001	3.4187160000000003	6.030179	3.451515	0.0	3.3796839999999997	6.717421000000001	2.3152470000000003	0.389396	0.829297	4.883844	2.629312	4.8498589999999995	3.3019839999999996	2.084901	2.965646	1.111529	6.031292	3.529861	1.026693	2.462296	2.28899	10.381545	2.8244029999999998	3.128333	2.280576	1.112422	1.432835	2.042694	1.539733	0.951896	0.0	3.911139	6.373812	2.49959
Tmcc1	6.650882000000001	9.436095	4.411672	6.900596000000001	7.765461	6.004625	7.980986	5.2640720000000005	3.98748	9.91339	8.751686999999999	11.084941	6.380578	3.9307440000000002	6.573792999999999	9.678164	6.765569	3.525186	3.809024	10.514565	12.491864999999999	2.7152580000000004	9.437032	7.896289	6.471277	9.50871	6.933669999999999	7.237105000000001	13.474653	5.780533999999999	2.0496790000000003	6.876574000000001	10.627131	9.720257	12.771018	3.947801	11.949575	4.969208999999999	8.148374	11.524529	10.032281	5.767917	13.063823
Tmcc2	5.994836	4.768032	3.889328	4.467058	5.594777	1.563724	5.157369	4.096598999999999	4.540654	1.31682	3.648472	4.712873	0.627908	3.8456629999999996	3.678014	1.835225	1.3509440000000001	0.63754	3.422468	4.046634	4.125948999999999	4.567737	2.2652080000000003	1.347516	1.7393759999999998	5.424963	4.461946	1.264078	5.19034	2.0736220000000003	3.046986	4.88344	6.411079	2.293017	3.3396209999999997	3.055341	2.296086	7.4484699999999995	4.46914	7.152888000000001	4.9530970000000005	4.0782110000000005	4.909093
Tmcc3	0.0	0.0	0.0746	0.0	0.0	0.0	0.070091	0.0	0.0	0.375396	0.0	0.203441	0.593845	0.0	0.0	0.147892	0.685796	0.694242	0.0	0.0	0.34834899999999996	0.0	0.081536	0.578645	0.780937	0.0	0.0	0.199405	0.37035	0.879092	0.0	0.0	0.07357899999999999	0.14538199999999998	0.290475	0.43173	0.908567	0.0	0.0	0.0	0.03982	0.0	0.0
Tmco1	142.559097	257.380341	319.810577	147.10481299999998	114.30981399999999	196.361435	157.326202	223.37385600000002	25.096378	204.251114	160.18454	162.064316	119.62539699999999	180.609039	142.174652	153.51951599999998	55.293873	244.873779	41.436306	119.35994	170.013794	36.273125	159.435699	139.933533	163.313477	185.055466	99.637428	208.013199	193.665604	218.16920499999998	143.161179	209.022766	190.52203400000002	318.82644700000003	261.681396	186.567459	248.405136	187.13913	376.758545	284.22583	170.845093	65.011971	162.608398
